Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class,Cluster_Label
71694,1119.481,384.7961566,238.5989724,1.612731827,0.784549736,73042,302.1318188,0.757824639,0.981544865,0.718884668,0.785173692,0.005367202,0.001258319,0.616497726,0.994245504,BARBUNYA,3
68131,1036.382,357.7621194,243.6287019,1.468472789,0.732302394,69197,294.5285783,0.776917463,0.984594708,0.797103846,0.823252553,0.005251092,0.001487859,0.677744767,0.995249748,BARBUNYA,3
177906,1637.486,628.3163667,365.3822061,1.719614026,0.813527929,180773,475.9379733,0.790001643,0.984140331,0.833768087,0.757481419,0.003531732,0.000717225,0.573778101,0.98667687,BOMBAY,1
35772,693.316,245.5102084,185.6779934,1.322236437,0.654231454,36140,213.4158499,0.746416275,0.989817377,0.93517016,0.869274851,0.006863195,0.002417322,0.755638767,0.999133111,SEKER,0
78739,1122.368,394.8395595,254.7369628,1.549989272,0.764042635,80486,316.6285024,0.716590826,0.978294362,0.785469285,0.801916867,0.005014536,0.001279169,0.643070661,0.996752626,BARBUNYA,3
66166,974.533,364.3490237,232.0846216,1.569897312,0.770876743,66906,290.2501813,0.711768503,0.988939706,0.875490917,0.796626757,0.00550659,0.001367987,0.63461419,0.996279112,BARBUNYA,3
157188,1515.306,587.4231566,342.8149349,1.713528487,0.812047665,158675,447.3678325,0.802651198,0.990628643,0.860257696,0.761576774,0.003737074,0.000775472,0.579999182,0.993845121,BOMBAY,1
142399,1430.275,524.5884123,347.2617724,1.510642558,0.749530364,143783,425.8028158,0.79619234,0.990374384,0.874737426,0.811689328,0.003683933,0.000986395,0.658839565,0.995271086,BOMBAY,1
51698,884.134,347.2037517,190.8745918,1.819015032,0.83533051,52252,256.5617625,0.657819061,0.989397535,0.831088786,0.738937184,0.006716,0.001235152,0.546028162,0.993233434,SIRA,2
66882,1028.361,356.4977785,240.0874745,1.484866211,0.739222438,68146,291.816393,0.736456131,0.981451589,0.794745211,0.818564408,0.00533025,0.001476178,0.67004769,0.994931175,BARBUNYA,3
189236,1659.042,616.7189285,394.2323971,1.564353749,0.769005963,191867,490.8592043,0.69624277,0.986287376,0.863970397,0.795920446,0.003258994,0.000806755,0.633489356,0.991001449,BOMBAY,1
76202,1161.501,408.9017364,237.9166891,1.718676138,0.813300994,77700,311.4857939,0.715108859,0.980720721,0.709801737,0.761761974,0.005366024,0.001114576,0.580281305,0.997315632,BARBUNYA,3
63966,995.08,376.335588,218.1566158,1.72507071,0.814839676,65115,285.3840232,0.793229167,0.982354296,0.811788814,0.758323242,0.005883369,0.001200116,0.57505414,0.992009053,BARBUNYA,3
66456,1053.899,351.8617044,241.4055163,1.457554533,0.727525467,68026,290.8855569,0.720718376,0.976920589,0.751875748,0.826704223,0.005294657,0.001525521,0.683439872,0.996150883,BARBUNYA,3
174668,1618.159,631.7654455,356.5245112,1.772011252,0.825548959,178496,471.5869006,0.754880394,0.978554141,0.838264019,0.746458838,0.00361695,0.000692701,0.557200797,0.987366083,BOMBAY,1
50887,933.584,372.7356361,176.7878002,2.108378721,0.880364312,52212,254.5414322,0.578840204,0.974622692,0.733685459,0.682900715,0.007324771,0.000982662,0.466353386,0.983249555,HOROZ,2
191366,1681.844,642.8971264,383.3926337,1.676863533,0.802723457,193330,493.6139774,0.784119778,0.989841204,0.850165002,0.767796211,0.003359516,0.000720179,0.589511021,0.988529534,BOMBAY,1
64036,1028.773,354.6321181,230.4796943,1.538669682,0.760009408,65223,285.5401329,0.77692849,0.981800898,0.760317426,0.805172793,0.005538012,0.001435787,0.648303226,0.997524519,BARBUNYA,3
83203,1124.194,368.1338194,289.4455898,1.27185845,0.617907225,84723,325.4801835,0.809005698,0.982059181,0.827306285,0.884135514,0.004424526,0.001667715,0.781695606,0.994206163,BARBUNYA,3
79508,1120.351,410.471774,248.306459,1.653085367,0.796279082,80728,318.1709128,0.706888581,0.984887524,0.795998924,0.775134694,0.005162647,0.001149638,0.600833793,0.993229552,BARBUNYA,3
48439,810.37,297.981992,207.3178381,1.4373196,0.718294206,48883,248.343412,0.79979856,0.990917088,0.926911612,0.833417518,0.006151696,0.001830733,0.694584759,0.998340287,BARBUNYA,0
81173,1093.805,427.6173103,244.0500165,1.75217079,0.821144307,82655,321.4851063,0.782390361,0.98207005,0.852592784,0.751805642,0.005267975,0.001038116,0.565211723,0.990347471,CALI,3
61301,984.768,333.1379766,234.9036252,1.418190018,0.709083891,62463,279.3758353,0.788082535,0.981396987,0.794345734,0.838618995,0.005434462,0.00165804,0.70328182,0.997387257,BARBUNYA,3
84569,1198.651,418.4177751,260.8692699,1.603936621,0.781850438,86785,328.1411206,0.681898081,0.974465633,0.739665828,0.784242784,0.00494765,0.001154465,0.615036744,0.986479956,BARBUNYA,3
52187,975.927,311.1939098,215.7707987,1.442242935,0.720587066,53664,257.7722873,0.709043233,0.972476893,0.688553245,0.828333329,0.005963054,0.001731686,0.686136104,0.989574948,BARBUNYA,3
38137,731.632,275.4013263,176.7358042,1.558265613,0.766923011,38565,220.3577467,0.69973579,0.988901854,0.895304992,0.800133208,0.007221368,0.00182578,0.64021315,0.997622137,DERMASON,0
187761,1664.833,615.0686123,393.7663939,1.56201398,0.768208999,192202,488.942461,0.816710816,0.976894101,0.851282885,0.794939705,0.003275806,0.000806928,0.631929134,0.987082142,BOMBAY,1
72837,1052.169,371.9103821,250.0233364,1.487502677,0.74030814,73876,304.5307024,0.784450356,0.985935893,0.826781803,0.818828183,0.005106064,0.001415915,0.670479593,0.99734019,BARBUNYA,3
106806,1263.899,494.7270017,276.1764695,1.791343783,0.829679425,108109,368.7677085,0.705451087,0.987947349,0.840196318,0.745396365,0.004632015,0.000882061,0.55561574,0.995298802,CALI,3
72224,1079.909,377.8104376,243.8322799,1.549468502,0.763859482,73410,303.2465216,0.714558496,0.983844163,0.778246328,0.80264199,0.005231093,0.001339244,0.644234165,0.998220547,BARBUNYA,3
78657,1149.889,399.2833715,251.5902539,1.587038311,0.776510337,80316,316.4635885,0.785094023,0.979344091,0.747541665,0.792578933,0.00507626,0.001235645,0.628181365,0.996947892,BARBUNYA,3
80324,1099.039,404.7830228,254.2283386,1.592202604,0.778164291,81394,319.7994578,0.779224307,0.986854068,0.835658786,0.790051558,0.005039378,0.001211096,0.624181464,0.993823353,BARBUNYA,3
199021,1747.665,705.4098964,364.7685377,1.933856195,0.855924066,202063,503.3899159,0.783763242,0.984945289,0.818827445,0.713613345,0.003544399,0.000566989,0.509244006,0.984804677,BOMBAY,1
76217,1067.935,379.0568007,257.0248846,1.474786386,0.735002587,77190,311.5164496,0.736438827,0.98739474,0.839792659,0.821819973,0.004973389,0.001399391,0.675388068,0.996053127,BARBUNYA,3
205889,1779.422,687.7230434,384.4723515,1.788745122,0.829133175,208651,512.0019694,0.786183959,0.986762584,0.817118601,0.744488605,0.003340261,0.000632984,0.554263283,0.991435744,BOMBAY,1
76049,1131.395,384.6647554,253.412095,1.517941579,0.752329611,77435,311.1729328,0.831027625,0.982101117,0.746577439,0.808945786,0.005058117,0.001336123,0.654393284,0.993330775,BARBUNYA,3
181985,1622.689,597.6705159,390.6550596,1.529918789,0.756814721,184037,481.363167,0.771816208,0.988850068,0.868510099,0.805398885,0.003284175,0.000852413,0.648667364,0.992408388,BOMBAY,1
166343,1555.367,584.1850459,365.2635429,1.599352186,0.780421996,168381,460.2113488,0.783708911,0.987896497,0.864069415,0.787783515,0.00351193,0.00083436,0.620602866,0.992562551,BOMBAY,1
39345,834.349,271.2153929,186.4318545,1.454769592,0.726284644,40593,223.8204859,0.708459378,0.969255783,0.710238015,0.825249937,0.006893262,0.00197218,0.681037458,0.990752585,SIRA,0
159689,1538.969,566.5970992,362.4810343,1.563108261,0.768582278,161935,450.9127961,0.779761905,0.986130237,0.847276423,0.795826164,0.003548129,0.000877914,0.633339284,0.989977866,BOMBAY,1
78414,1108.022,352.2447759,285.3473979,1.234441872,0.586315636,80312,315.974375,0.705936369,0.976367168,0.802613953,0.897030692,0.004492116,0.001794155,0.804664062,0.993311011,BARBUNYA,3
149264,1501.818,581.2359196,329.4838723,1.764080031,0.823808839,151608,435.9458996,0.807705628,0.984539074,0.831630348,0.75003262,0.003894013,0.000760147,0.562548931,0.992381336,BOMBAY,1
39120,734.947,278.3169499,179.575513,1.549860252,0.76399728,39542,223.1795936,0.770321361,0.989327803,0.910115828,0.801890053,0.007114441,0.001814596,0.643027656,0.996603006,SIRA,0
55796,900.322,330.2017687,215.5174973,1.532134388,0.757630026,56573,266.5364396,0.770131125,0.986265533,0.865002185,0.807192647,0.005918019,0.001549762,0.651559969,0.998277434,BARBUNYA,3
81169,1095.175,430.5853201,240.9814743,1.786798431,0.828722173,81866,321.4771852,0.800001971,0.991486087,0.850419122,0.746605075,0.0053048,0.001016746,0.557419138,0.995995641,CALI,3
73887,1070.969,396.4265041,238.11329,1.66486509,0.799512636,74972,306.7178675,0.702181041,0.98552793,0.809513503,0.773706764,0.005365308,0.001185987,0.598622156,0.99662513,BARBUNYA,3
42713,830.978,271.7567634,200.6023582,1.354703733,0.674616079,43271,233.2035177,0.769936549,0.987104527,0.777303973,0.858133261,0.00636239,0.002128232,0.736392694,0.997593932,SEKER,0
69741,1033.122,385.5547428,231.6726386,1.664222177,0.799338259,70820,297.9882533,0.768241904,0.984764191,0.821097661,0.772881825,0.00552838,0.00121683,0.597346316,0.994116985,BARBUNYA,3
76547,1053.004,394.8820657,247.877357,1.593054204,0.778435151,77335,312.1901142,0.703072331,0.989810564,0.867517006,0.790590765,0.005158688,0.001243157,0.625033757,0.995712654,BARBUNYA,3
71016,1068.488,379.4987868,239.198684,1.586542118,0.776350386,72219,300.6998163,0.733537851,0.983342334,0.781675991,0.792360415,0.005343849,0.001299347,0.627835028,0.996086715,BARBUNYA,3
60416,997.116,352.2230726,219.5192104,1.604520497,0.7820313,61537,277.3518349,0.749708386,0.981783317,0.763607987,0.78743233,0.005829963,0.001382606,0.620049675,0.994882413,BARBUNYA,3
73151,1038.185,357.1029914,262.2102919,1.361895404,0.678856702,74289,305.1864118,0.796435415,0.984681447,0.852865667,0.854617349,0.004881724,0.001606349,0.730370813,0.994688653,BARBUNYA,3
171035,1631.451,614.2500673,361.1593732,1.70077288,0.808884201,175736,466.6567534,0.787744105,0.973249647,0.807507914,0.759717871,0.003591371,0.000737988,0.577171244,0.981637198,BOMBAY,1
38487,711.559,255.00387,192.3526295,1.325710341,0.656515436,38835,221.3665972,0.791327412,0.991039011,0.955217107,0.868091128,0.006625714,0.002320993,0.753582207,0.999031724,SEKER,0
70521,1023.438,352.4903476,255.6633402,1.378728555,0.688426688,71546,299.6500057,0.760514623,0.985673553,0.846067961,0.850094216,0.004998374,0.001610189,0.722660176,0.996352221,BARBUNYA,3
81552,1115.057,427.5548743,245.7604718,1.739721897,0.818290762,83067,322.2347457,0.723312165,0.98176171,0.824233655,0.753668745,0.005242727,0.00104342,0.568016578,0.988190879,CALI,2
82272,1161.277,439.7710967,239.0191388,1.839899093,0.839403944,83224,323.6540805,0.789528233,0.988560992,0.766637872,0.735960328,0.005345331,0.000967324,0.541637604,0.996558537,CALI,2
69013,1050.088,373.4753858,236.54976,1.578844915,0.773845482,70370,296.4288797,0.737751884,0.980716214,0.786483072,0.793703925,0.005411667,0.001324784,0.629965921,0.994618491,BARBUNYA,3
202626,1715.46,644.7516591,406.4288112,1.58638276,0.776298976,207843,507.9285737,0.744018506,0.974899323,0.865254454,0.787789479,0.003181979,0.000755993,0.620612263,0.984528595,BOMBAY,1
72268,1077.446,395.0114428,233.360339,1.692710272,0.806841072,73750,303.3388788,0.686997357,0.979905085,0.782284767,0.767924283,0.005465925,0.001172511,0.589707704,0.998204288,BARBUNYA,3
90481,1198.799,409.7641323,281.977795,1.453178724,0.725571675,92264,339.4171287,0.791146047,0.98067502,0.791178564,0.828323179,0.004528731,0.00131509,0.686119289,0.997053952,BARBUNYA,3
171423,1547.307,565.2782103,387.5673869,1.458528838,0.727957392,173027,467.1857687,0.768265137,0.99072977,0.899758534,0.826470506,0.003297563,0.000949035,0.683053498,0.996253224,BOMBAY,1
173967,1605.55,604.93982,370.0099489,1.634928525,0.79113039,176528,470.6396327,0.72534304,0.985492386,0.84806486,0.777994136,0.003477325,0.000785833,0.605274876,0.98958116,BOMBAY,1
64284,1038.268,351.4861893,233.4468719,1.505636749,0.747580843,65556,286.0925216,0.73023446,0.980596742,0.749365713,0.813950961,0.005467709,0.001480397,0.662516167,0.997508688,BARBUNYA,3
75531,1065.318,400.6359605,242.103777,1.654810864,0.796757881,76813,310.1113607,0.802343368,0.983310117,0.836327868,0.774047742,0.005304259,0.001174561,0.599149908,0.991479776,CALI,3
58274,983.251,399.9385568,188.4421428,2.122341377,0.882038289,59545,272.3908244,0.613778794,0.978654799,0.757453366,0.681081681,0.00686307,0.000910951,0.463872256,0.984495282,HOROZ,2
62075,991.584,336.6106271,237.7725894,1.415683061,0.707840007,63581,281.1340334,0.715966367,0.976313679,0.793355015,0.835190605,0.005422644,0.001627546,0.697543347,0.987500301,BARBUNYA,3
73478,1011.417,376.0807407,249.5667142,1.506934696,0.748088686,74153,305.8677742,0.776001183,0.990897199,0.902623617,0.813303477,0.005118277,0.001381383,0.661462546,0.996780861,BARBUNYA,3
66185,1035.179,338.3862849,249.4171013,1.356708434,0.675807632,67385,290.2918519,0.733408685,0.982191882,0.776137256,0.857871211,0.005112734,0.001708132,0.735943014,0.998460094,BARBUNYA,3
76307,1134.821,403.7899116,241.4418177,1.672410834,0.801541459,78040,311.7003207,0.777341999,0.977793439,0.744593972,0.77193687,0.00529165,0.001159039,0.595886532,0.996567092,BARBUNYA,3
69892,1052.973,389.8557707,228.6714658,1.704872837,0.809910114,71139,298.3106741,0.684269784,0.982470937,0.792141674,0.765182143,0.005577974,0.001179548,0.585503712,0.998209375,BARBUNYA,2
84005,1170.688,412.4733267,260.4731463,1.583554131,0.7753833,85663,327.0450855,0.798526616,0.980645086,0.770251702,0.792887841,0.004910104,0.001197064,0.628671129,0.995534762,BARBUNYA,3
62877,977.534,391.1334648,205.399362,1.904258421,0.851016587,63528,282.9443105,0.730864456,0.98975255,0.826871328,0.723395812,0.006220613,0.001050792,0.523301501,0.996501291,HOROZ,2
172941,1635.318,643.132308,347.714665,1.849597882,0.841242452,175771,469.2497417,0.721399074,0.983899506,0.812649731,0.729631735,0.003718796,0.000650125,0.532362469,0.984656495,BOMBAY,1
38331,702.785,237.5984187,205.9284597,1.153791074,0.498815772,38639,220.9175072,0.787974098,0.992028779,0.975247951,0.929793676,0.006198597,0.002857719,0.86451628,0.997471168,SEKER,0
69509,1061.856,374.3445949,237.9838502,1.572983186,0.771907628,71008,297.4921974,0.708986128,0.978889703,0.774675202,0.794701464,0.005385556,0.001325032,0.631550416,0.993418186,BARBUNYA,3
38488,748.479,286.4139234,171.3384257,1.671626912,0.801332202,39028,221.369473,0.679519774,0.98616378,0.863328282,0.772900529,0.007441642,0.00163811,0.597375228,0.998588508,SIRA,0
137075,1432.713,526.8980615,334.1175121,1.576984272,0.773233229,139517,417.767053,0.67699716,0.982496757,0.839169548,0.792880224,0.003843867,0.000937084,0.62865905,0.991385434,BOMBAY,1
73226,1051.986,365.2722353,256.8899954,1.421901366,0.71090934,74288,305.3428219,0.824115966,0.985704286,0.8314866,0.835932196,0.004988286,0.001502503,0.698782637,0.993599986,BARBUNYA,3
50166,893.846,313.0215817,204.6558146,1.529502508,0.756661043,51209,252.7317451,0.7625171,0.979632486,0.789030763,0.807393994,0.006239716,0.001635636,0.651885062,0.997059837,BARBUNYA,3
73412,1058.56,344.8326496,271.4886535,1.270154922,0.616563051,74526,305.7303738,0.799259662,0.985052197,0.82327696,0.886605065,0.004697225,0.001790366,0.786068542,0.998428828,BARBUNYA,3
71197,1032.165,376.2982279,241.221986,1.559966544,0.767507982,72221,301.0827725,0.775566449,0.985821299,0.839795033,0.800117434,0.00528531,0.001336181,0.640187908,0.998671718,BARBUNYA,3
65732,974.417,380.5056441,220.4716004,1.725871466,0.815030949,66557,289.2967019,0.765411398,0.98760461,0.869955436,0.760295429,0.005788743,0.001193146,0.578049139,0.997638516,BARBUNYA,3
146153,1476.383,526.1933264,356.528288,1.475881001,0.73546621,149267,431.3789276,0.731936098,0.979138055,0.842596259,0.819810716,0.003600291,0.001003164,0.67208961,0.991924286,BOMBAY,1
58469,951.946,358.0763383,209.1198282,1.712302182,0.811747134,59369,272.8461892,0.705840456,0.984840573,0.810794704,0.761977713,0.006124208,0.0012735,0.580610035,0.994179829,BARBUNYA,2
68570,1035.111,367.7931032,238.7005824,1.540813598,0.760781777,69869,295.4759476,0.707636739,0.981408064,0.80421129,0.803375444,0.005363761,0.001378235,0.645412104,0.994459746,BARBUNYA,3
82896,1107.807,429.8403264,247.6613612,1.735597044,0.817329452,84124,324.8791549,0.765542462,0.985402501,0.848819267,0.755813578,0.005185296,0.001043788,0.571254164,0.991467039,CALI,3
186003,1660.027,633.3096037,374.2694279,1.692122189,0.806690699,187431,486.6481019,0.778470205,0.992381196,0.848202424,0.768420531,0.003404835,0.000732271,0.590470112,0.999147579,BOMBAY,1
64717,954.219,329.0857416,250.6054893,1.313162543,0.648141,65499,287.0544262,0.789992798,0.988060886,0.893165875,0.872278528,0.005084997,0.001815897,0.76086983,0.999145761,BARBUNYA,0
81544,1086.127,370.8548849,282.3011022,1.313685572,0.648497059,82606,322.2189402,0.827412661,0.987143791,0.868641662,0.868854513,0.004547911,0.001598748,0.754908164,0.991711963,BARBUNYA,3
38325,720.488,263.1013581,186.158153,1.413321705,0.706660289,38695,220.9002163,0.806842105,0.990438041,0.927766152,0.839601201,0.006865006,0.002104325,0.704930177,0.996293119,DERMASON,0
82319,1166.127,391.4223967,268.9452484,1.455398074,0.72656547,83725,323.7465152,0.69030608,0.983206927,0.760708464,0.827102685,0.004754946,0.00137266,0.684098851,0.995636151,BARBUNYA,3
149462,1505.818,564.9686079,341.4807662,1.654466851,0.796662565,152402,436.2349468,0.798135253,0.980708915,0.828315303,0.772140152,0.003780015,0.000828815,0.596200415,0.986393822,BOMBAY,1
32578,657.571,227.037574,182.8423057,1.241712486,0.592813998,32901,203.6654067,0.781922043,0.990182669,0.946779791,0.89705595,0.006969046,0.002783756,0.804709378,0.999217682,SEKER,0
36918,727.642,272.6541286,172.5646057,1.580011889,0.77422813,37365,216.8074203,0.767079455,0.988036933,0.876218688,0.795173803,0.007385398,0.001821386,0.632301377,0.999043693,DERMASON,0
182835,1612.474,572.7845688,408.7107613,1.401442348,0.700603718,184739,482.4860124,0.813619737,0.989693568,0.883657075,0.842351625,0.003132795,0.000972939,0.709556261,0.994402192,BOMBAY,1
53755,929.598,325.297157,210.939448,1.542135244,0.761255922,54945,261.6161152,0.719111194,0.978341978,0.781696863,0.804237324,0.006051477,0.00156163,0.646797674,0.997449489,BARBUNYA,3
85127,1130.235,443.9961425,246.7552517,1.799338168,0.83134285,86501,329.221905,0.738027119,0.984115791,0.837412981,0.741497219,0.005215691,0.00097259,0.549818126,0.98930874,CALI,2
157119,1483.123,530.0022279,379.4318941,1.396830989,0.698196446,158406,447.2696324,0.773870857,0.991875308,0.897602866,0.843901419,0.003373254,0.001055348,0.712169605,0.994780574,BOMBAY,1
71236,1055.392,345.968599,264.7407459,1.306820368,0.643773488,72582,301.1652241,0.826422887,0.981455457,0.80367747,0.870498724,0.004856654,0.001720242,0.757768029,0.990266694,BARBUNYA,3
41885,761.417,275.5852317,193.8251485,1.421823916,0.71087144,42351,230.9321076,0.809199977,0.988996718,0.907869123,0.837969822,0.006579569,0.002001201,0.702193423,0.998395403,SIRA,0
66365,1009.445,345.0726958,245.3735889,1.406315559,0.703113173,67543,290.6863299,0.793460067,0.982559259,0.818433957,0.84239157,0.005199619,0.001615129,0.709623557,0.997954649,BARBUNYA,3
55138,925.042,385.2023532,183.8776995,2.09488347,0.878711338,55683,264.9601518,0.810185729,0.990212453,0.809725786,0.687846659,0.00698615,0.000964682,0.473133026,0.991158556,HOROZ,2
72360,1091.04,369.6112501,250.6756945,1.474459863,0.734864032,74162,303.5318986,0.743602919,0.975701842,0.763883406,0.821219318,0.00510795,0.001433056,0.674401168,0.994377453,BARBUNYA,3
150169,1496.077,562.8234368,342.7948749,1.641866545,0.793121922,151971,437.2654905,0.779026276,0.988142475,0.843106155,0.776914147,0.003747934,0.000842294,0.603595592,0.99102341,BOMBAY,1
41210,755.903,281.694069,186.9879917,1.506482135,0.747911802,41735,229.0637502,0.777664553,0.98742063,0.906317447,0.813164974,0.006835576,0.001843612,0.661237274,0.996142141,SIRA,0
64214,1087.234,373.9952469,219.543195,1.703515551,0.809571451,66325,285.9367135,0.675823019,0.968171881,0.682642837,0.764546384,0.005824201,0.001227528,0.584531173,0.995757943,BARBUNYA,2
78477,1141.441,382.8720741,262.094354,1.46081771,0.728967686,80301,316.1012808,0.754296424,0.977285463,0.756911878,0.825605476,0.004878781,0.001398239,0.681624402,0.995728997,BARBUNYA,3
71797,1065.587,367.0297945,250.0991472,1.467537169,0.731898426,73023,302.3487714,0.695356991,0.983210769,0.794581291,0.823771737,0.005112049,0.001452119,0.678599875,0.99587054,BARBUNYA,3
166208,1531.455,564.8854422,377.1336328,1.497838944,0.744494565,167540,460.0245627,0.758982227,0.99204966,0.890539746,0.814367885,0.003398666,0.000922085,0.663195052,0.993359376,BOMBAY,1
41837,764.055,292.4190772,182.7281369,1.600295839,0.780717242,42166,230.7997462,0.685021449,0.992197505,0.90057763,0.789277322,0.006989485,0.001673183,0.622958691,0.996918201,DERMASON,0
210260,1739.133,648.6103637,417.8989247,1.552074737,0.7647738,213691,517.4082978,0.823341452,0.983944106,0.873576479,0.797718209,0.003084802,0.000770557,0.636354341,0.987669497,BOMBAY,1
67309,1023.514,401.7107937,214.1820639,1.875557581,0.846005115,68457,292.7464441,0.774976109,0.983230349,0.807412423,0.728749261,0.005968159,0.001038323,0.531075486,0.996062653,BARBUNYA,2
40517,746.698,283.6432826,182.3308525,1.555651601,0.766019401,40950,227.1295812,0.77954786,0.989426129,0.913181636,0.800757836,0.007000599,0.001775496,0.641213112,0.997504204,SIRA,0
42743,771.732,268.9633822,202.8777724,1.325741007,0.656535483,43327,233.2854,0.742104624,0.986521107,0.901865653,0.867350039,0.006292571,0.002196775,0.75229609,0.997349776,SEKER,0
251432,1919.868,719.1256904,450.9261867,1.594774736,0.778980775,257425,565.8031152,0.766776047,0.976719433,0.857210879,0.786793078,0.00286012,0.000676093,0.619043347,0.987234691,BOMBAY,1
63888,1027.994,370.1141119,221.0987892,1.673976204,0.80195827,65071,285.2099718,0.808831721,0.981819858,0.75971027,0.770600101,0.005793171,0.001260121,0.593824515,0.994048108,BARBUNYA,3
186431,1677.124,642.8633744,375.0821166,1.71392702,0.812145171,189926,487.2076781,0.814002532,0.981598096,0.832909174,0.757871264,0.003448264,0.000701717,0.574368853,0.984426296,BOMBAY,1
72633,1071.572,381.5562405,243.6318267,1.566118211,0.769604064,73795,304.1039425,0.716641013,0.984253676,0.794879199,0.797009484,0.005253208,0.00130755,0.635224118,0.99483606,BARBUNYA,3
158083,1508.225,582.5025195,348.1777587,1.673003243,0.801699363,159942,448.6396404,0.77128708,0.988377037,0.873298597,0.770193476,0.003684789,0.000799819,0.593197991,0.992422163,BOMBAY,1
66437,1103.644,383.6814688,221.5038384,1.73216623,0.816523783,68544,290.8439713,0.668380282,0.969260621,0.685428036,0.758034972,0.005775117,0.001176244,0.574617018,0.995332194,BARBUNYA,2
62169,1006.857,350.4064815,226.2702692,1.548619192,0.763560292,63136,281.3468131,0.746075749,0.984683857,0.770633986,0.802915551,0.005636354,0.001444966,0.644673382,0.998353572,BARBUNYA,3
159048,1511.124,564.0080169,362.6188926,1.555374054,0.765923128,161042,450.0068923,0.797352985,0.987618137,0.875261589,0.79787322,0.00354615,0.000886487,0.636601675,0.990153727,BOMBAY,1
51674,910.012,318.8858574,206.9663203,1.540762077,0.760763263,52718,256.5022032,0.797721413,0.980196517,0.784129344,0.804369956,0.006171108,0.001593552,0.647011026,0.996890053,BARBUNYA,3
54677,911.022,308.8539034,226.3985709,1.364204298,0.680198424,55858,263.8501821,0.753012629,0.978857102,0.827859835,0.854287996,0.005648699,0.001855861,0.729807979,0.995607182,BARBUNYA,0
63905,1030.26,356.7067045,228.9156537,1.558245139,0.766915955,65322,285.2479152,0.713671491,0.978307461,0.756573327,0.799670742,0.005581828,0.001407995,0.639473296,0.996456155,BARBUNYA,3
71601,1107.086,399.3117342,229.1974357,1.742217285,0.818868464,73088,301.9357956,0.643801252,0.979654663,0.734118611,0.756140553,0.005576902,0.001124561,0.571748536,0.996110183,BARBUNYA,2
221428,1812.571,679.7200367,417.6382009,1.627533198,0.788973839,225247,530.9716432,0.805339153,0.983045279,0.846939419,0.781162265,0.003069711,0.000705086,0.610214484,0.99314433,BOMBAY,1
78844,1086.074,411.1303725,246.7518536,1.666169338,0.79986565,80130,316.8395472,0.680463976,0.983951079,0.839962078,0.770654684,0.005214479,0.001134567,0.593908642,0.989552368,CALI,3
62321,965.024,382.5364271,208.0815251,1.838396883,0.839116214,62943,281.6905424,0.699544271,0.990118043,0.840945883,0.736375734,0.006138163,0.00111331,0.542249222,0.99686928,HOROZ,2
63512,1022.604,358.4412686,226.3641303,1.583472028,0.775356632,64721,284.3694603,0.696747299,0.981319819,0.763221645,0.793350223,0.005643678,0.001379119,0.629404576,0.996644541,BARBUNYA,3
56204,899.17,300.3835241,238.9591697,1.257049581,0.605935772,57330,267.5091688,0.751671749,0.980359323,0.873561473,0.890558727,0.005344522,0.002073666,0.793094846,0.996959544,SEKER,0
70304,1058.424,437.5059023,205.3414761,2.130626071,0.88301455,71044,299.1886244,0.775075519,0.98958392,0.788625001,0.683850487,0.006223058,0.000839515,0.467651489,0.996390454,HOROZ,2
207673,1755.004,659.2733366,405.1692712,1.627155324,0.788862697,210788,514.2153984,0.733686858,0.985222119,0.847293119,0.779972994,0.003174574,0.000724742,0.608357872,0.98989275,BOMBAY,1
46581,974.023,364.7815262,164.4353247,2.218389064,0.892636317,47874,243.5339221,0.743511572,0.972991603,0.616993015,0.667615832,0.007831123,0.000959644,0.445710899,0.988760185,HOROZ,2
55429,911.762,327.8248583,215.9097795,1.51834187,0.752481661,56253,265.6584174,0.728763197,0.985351892,0.837884066,0.81036691,0.00591432,0.001573299,0.656694528,0.997086798,BARBUNYA,3
71442,1083.116,355.2270025,256.4724277,1.38504948,0.691897368,72935,301.600364,0.787326427,0.979529718,0.76526795,0.84903558,0.004972243,0.001593807,0.720861415,0.998428728,BARBUNYA,3
75101,1065.121,416.2620854,232.5406142,1.790061865,0.829410303,76439,309.2273647,0.807763461,0.982495846,0.831874265,0.742866995,0.005542697,0.001041226,0.551851373,0.987848097,CALI,2
90494,1208.656,427.6731339,270.2006607,1.582798254,0.775137594,92071,339.441511,0.686288488,0.982871914,0.778438352,0.793693791,0.004725983,0.001156868,0.629949834,0.997083497,BARBUNYA,3
55387,883.864,328.4568228,215.2324142,1.526056492,0.755382833,55945,265.5577501,0.80264035,0.990025918,0.890936632,0.808501245,0.005930215,0.00156305,0.653674263,0.997543852,BARBUNYA,3
62626,993.13,363.8432009,219.8378372,1.655052677,0.796824837,63602,282.3790002,0.768483183,0.984654571,0.797907111,0.776100802,0.005809779,0.001300205,0.602332456,0.996891943,BARBUNYA,3
22190,564.639,202.9816946,139.9455813,1.450433037,0.724333972,22701,168.0868392,0.773602008,0.977489978,0.87463212,0.828088658,0.00914744,0.002653302,0.685730826,0.994606645,DERMASON,0
